video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date,bias,weight,classifs,classif,pick,round,rec_from
9ixTaQpfGog,CNN,UCupvZG-5ko_eiXAupbDfxWw,1598944262.0,Reporter asks Trump to condemn Kenosha shooter. Watch his response,"When asked about the ongoing protests in Portland, Oregon, and Kenosha, Wisconsin, President Donald Trump refused to condemn 17-year-old Kyle Rittenhouse, who is facing homicide charges for allegedly killing two protesters in Kenosha. CNN's Jeremy Diamond has more. #CNN #News",,https://i.ytimg.com/vi/9ixTaQpfGog/hqdefault.jpg,2020-11-01 21:19:43.035730,Neutral,0.0,"['Mainstream News', 'PartisanLeft', 'Conspiracy', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News']",Neutral,False,1,GJUS9RrLcIg
N7mDddUjZx8,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1598953293.0,President Trump goes one-on-one with Laura Ingraham | Part 1,"President Trump discusses the recent violent riots in Kenosha, BLM and Joe Biden's attack on his presidency in part 1 of his interview.

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",,https://i.ytimg.com/vi/N7mDddUjZx8/hqdefault.jpg,2020-11-01 21:19:43.035756,Neutral,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,1,GJUS9RrLcIg
c7lRKAtD4xE,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1599118341.0,"Salon owner joins Tucker, pushes back on Pelosi’s claim she was ‘set-up’","Erica Kious denies Nancy Pelosi's claim that she was set up after video surfaces of the House speaker's maskless visit. #FoxNews #Tucker

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",,https://i.ytimg.com/vi/c7lRKAtD4xE/hqdefault.jpg,2020-11-01 21:19:43.817749,Neutral,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,True,2,J2RJ-iv2VyQ
Q5AvEmFPq1g,ABC News,UCBi2mrWuNuyYy4gbM6fU18Q,1599001299.0,Kenosha shooting timeline: Tracking Kyle Rittenhouse l ABC News,"Using videos verified by ABC News, we tracked Kyle Rittenhouse’s actions the night of Aug. 25, two nights after Jacob Blake’s shooting sparked protests in Kenosha, Wisconsin.

#ABCNews #KyleRittenhouse #Kenosha #JacobBlake",,https://i.ytimg.com/vi/Q5AvEmFPq1g/hqdefault.jpg,2020-11-01 21:19:43.817787,Neutral,-0.3333333333333333,"['PartisanLeft', 'Mainstream News', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,2,J2RJ-iv2VyQ
XuTcW-67JLU,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1599206756.0,Tucker: What to expect after the November election,"A record number of Americans are expected to vote by mail in 2020; reaction from Vince Coglianese, radio host and editor at The Daily Caller. #FoxNews

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",,https://i.ytimg.com/vi/XuTcW-67JLU/hqdefault.jpg,2020-11-01 21:19:43.817818,Neutral,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,2,J2RJ-iv2VyQ
eB5-kGAvNA0,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1597304307.0,Tucker: Kamala Harris may end up running the country,"There's nothing moderate about Harris' agenda. #FoxNews #Tucker

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",,https://i.ytimg.com/vi/eB5-kGAvNA0/hqdefault.jpg,2020-11-01 21:19:43.817847,Neutral,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,2,J2RJ-iv2VyQ
PZCBbpac3zs,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1599035134.0,Tucker uncovers new audio of CNN's Chris Cuomo confiding in Michael Cohen,"It's interesting to note that among Michael Cohen's close personal friends is an anchor on the Cable News Network. #FoxNews #Tucker

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",,https://i.ytimg.com/vi/PZCBbpac3zs/hqdefault.jpg,2020-11-01 21:19:43.817875,Neutral,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,2,J2RJ-iv2VyQ
sAxoLGyxMQg,The Sun,UCIzXayRP7-P0ANpq-nD-h5g,1598971447.0,Trump defends Kenosha gunman Kyle Rittenhouse saying he acted in self defence,"Donald Trump has defended Kyle Rittenhouse saying the teenage gunman would ""probably would have been killed"" had he not shot two protesters dead.

Speaking at a press briefing at the White House on Monday the president claimed the 17-year-old Rittenhouse had come under attack in Kenosha, Wisconsin.

Rittenhouse is suspected to have shot at Black Lives Matter protesters who had been demonstrating against the shooting of Jacob Blake.

Police arrested the white teenager for first-degree murder as he is allegedly responsible for the deaths of Joseph D. Rosenbaum, 36, and Anthony Huber, 26.

When asked about the incident that took place in Kenosha, Wisconsin, last week, Trump told reporters: ""We're looking at all of it and that was an interesting situation.

Continue reading...
https://www.thesun.ie/news/5848904/donald-trump-kyle-rittenhouse-dead-shot-two-interesting-situation/

From Brexit breaking news to HD movie trailers, The Sun newspaper brings you the latest news videos and explainers from the UK and around the world.

Become a Sun Subscriber and hit the bell to be the first to know

Read The Sun: http://www.thesun.co.uk
Like The Sun on Facebook: https://www.facebook.com/thesun/
Follow The Sun on Twitter: https://twitter.com/TheSun
Subscribe to The Sun on Snapchat: https://www.snapchat.com/discover/The_Sun/1633225139",,https://i.ytimg.com/vi/sAxoLGyxMQg/hqdefault.jpg,2020-11-01 21:19:43.817903,Neutral,0.0,['Mainstream News'],Neutral,False,2,J2RJ-iv2VyQ
s82Q1hJoYNw,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1598936831.0,'The Five' reacts to Schiff claiming he's never leaked classified information,"DNI vows to stop disclosures of classified info; reaction and analysis on 'The Five.'

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",,https://i.ytimg.com/vi/s82Q1hJoYNw/hqdefault.jpg,2020-11-01 21:19:43.817932,Neutral,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,2,J2RJ-iv2VyQ
maUnBR1QjOQ,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1598938499.0,Gutfeld on the left wing defense of looting,"'In Defense of Looting' author defends looters amid violence nationwide.

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",,https://i.ytimg.com/vi/maUnBR1QjOQ/hqdefault.jpg,2020-11-01 21:19:43.817960,Neutral,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,2,J2RJ-iv2VyQ
raauy1CLFYE,Right Side Broadcasting Network,UCHqC-yWZ1kri4YzwRSt6RGQ,1604191178.0,"🔴 Watch LIVE: President Trump Holds Make America Great Again Rally in Miami, FL 11-1-20","Sunday, November 1, 2020: Join the RSBN crew for live coverage as President Donald J. Trump holds a Make America Great Again rally at Miami-Opa Locka Executive Airport in Miami, FL

Donald J. Trump for President, Inc. announced that President Donald J. Trump will travel to Pennsylvania on Saturday, October 31st, 2020 to deliver remarks on Making America Great Again, Again in Bucks County at 12:00 PM EDT, and to host Make America Great Again Victory Rallies in Reading at 2:30 PM EDT, Butler at 5:30 PM EDT, and Montoursville at 8:00 PM EDT. On Sunday, November 1st, 2020 President Donald J. Trump will deliver remarks at Make America Great Again Victory Rallies in Washington, Michigan at 11:00 AM EST, Dubuque, Iowa at 1:00 PM CST, Hickory, North Carolina at 5:30 PM EST, Rome, Georgia at 8:30 PM EST, and Miami, Florida at 11:30 PM EST. On Monday, November 2nd, President Donald J. Trump will deliver remarks at Make America Great Again Victory Rallies in Fayetteville, North Carolina at 11:30 AM EST, Scranton, Pennsylvania at 2:00 PM EST, Traverse City, Michigan at 5:00 PM EST, Kenosha, Wisconsin at 7:00 PM CST, and Grand Rapids, Michigan at 10:30 PM EST. The Make America Great Again Victory Rallies will feature remarks from President Donald J. Trump and Republican candidates.

🔴 Watch LIVE: President Trump Holds Make America Great Again Rally in Miami, FL 11-1-20


🔴  Subscribe to RSBN for more LIVE streams and Breaking NEWS: http://bit.ly/2gDGbkh

🔴  Donate to RSBN and help keep us on the air: http://rsbn.tv/donate

🔴  Follow us on Twitter for breaking news updates: http://twitter.com/RSBNetwork

🔴  Like us on Facebook for more live streams and updates: http://facebook.com/rightsidebroadcasting",,https://i.ytimg.com/vi/raauy1CLFYE/hqdefault_live.jpg,2020-11-01 21:19:43.817988,Neutral,2.0,"['PartisanRight', 'PartisanRight', 'PartisanRight', 'PartisanRight']",Far Right,False,2,J2RJ-iv2VyQ
ts43EskooaA,Donut Operator,UCwkm_Wcyh0pc7UUmZZfL-6w,1598695305.0,Kyle Rittenhouse Update (I WAS WRONG),"I was wrong about a couple things and I found more stuff. Watch my first video about this incident here: https://youtu.be/pbsOIoqcit4

*support the channel*
https://www.bunkerbranding.com/pages/donut-operator
Pledge to me on patreon: https://patreon.com/donutoperator

*other channels*
MY VLOG CHANNEL: https://www.youtube.com/channel/UC-3TwXj20oJQNQcRs-6BLlw
MY GAMING CHANNEL: https://youtu.be/04-o_orP9Rc

*social media*
Check out the Discord: https://discord.gg/donutoperator
Follow me on Twitter: https://twitter.com/Donutoperator
Follow me on Twitch: https://twitch.tv/donutoperator
Follow me on Facebook: https://Facebook.com/donutoperator
Follow me on Instagram: https://instagram.com/donutoperator

*MY PC SPONSOR*
https://www.xidax.com/DONUTOPERATOR
My specs:
I9-9980XE
2080TI
64 gb ram

*address*
Wanna send me something? I no longer have a PO box, just send it to my skate shop!
227 main st
Fort Mill, SC
29715

*Equipment used*
Main channel/stream camera: https://amzn.to/3fCaGiZ
Vlog camera: https://amzn.to/2DqiozJ
Main cooking stream camera: https://amzn.to/2PrjYUm
Second cooking stream camera: https://amzn.to/2DGTf3v
Back up camera: https://amzn.to/3ibP6nh
Mixer: https://amzn.to/33vbPXm
Mic: https://amzn.to/33rer8K
Headset: https://amzn.to/33AltYL",,https://i.ytimg.com/vi/ts43EskooaA/hqdefault.jpg,2020-11-01 21:19:43.818016,Neutral,0.0,['None'],Neutral,False,2,J2RJ-iv2VyQ
hP2f3YOk2Os,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1599107588.0,Gutfeld on Nancy Pelosi's visit to the hair salon,"House Speaker Nancy Pelosi says San Francisco hair salon set her up. #FoxNews

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",,https://i.ytimg.com/vi/hP2f3YOk2Os/hqdefault.jpg,2020-11-01 21:19:44.431330,Neutral,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,True,3,c7lRKAtD4xE
eB5-kGAvNA0,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1597304307.0,Tucker: Kamala Harris may end up running the country,"There's nothing moderate about Harris' agenda. #FoxNews #Tucker

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",,https://i.ytimg.com/vi/eB5-kGAvNA0/hqdefault.jpg,2020-11-01 21:19:44.431370,Neutral,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,3,c7lRKAtD4xE
XuTcW-67JLU,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1599206756.0,Tucker: What to expect after the November election,"A record number of Americans are expected to vote by mail in 2020; reaction from Vince Coglianese, radio host and editor at The Daily Caller. #FoxNews

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",,https://i.ytimg.com/vi/XuTcW-67JLU/hqdefault.jpg,2020-11-01 21:19:44.431402,Neutral,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,3,c7lRKAtD4xE
